-4.964413046836853027e-01,-1.302731782197952271e-01,-1.697110128588974476e-03,-5.391714572906494141e-01,6.069639921188354492e-01,-5.391714572906494141e-01
-4.968401789665222168e-01,1.260192692279815674e-01,-1.588085666298866272e-03,-6.204195618629455566e-01,6.066669225692749023e-01,-6.204195618629455566e-01
-4.972504973411560059e-01,2.696459293365478516e-01,-7.270892616361379623e-03,-6.661067008972167969e-01,6.066131591796875000e-01,-6.661067008972167969e-01
-4.974537491798400879e-01,3.381375968456268311e-01,-1.143370382487773895e-02,-6.879413127899169922e-01,6.065948009490966797e-01,-6.879413127899169922e-01
-4.973456561565399170e-01,3.684828579425811768e-01,-1.357796136289834976e-02,-6.975504159927368164e-01,6.065863966941833496e-01,-6.975504159927368164e-01
-4.968815743923187256e-01,3.807791173458099365e-01,-1.449927408248186111e-02,-7.012839317321777344e-01,6.065819263458251953e-01,-7.012839317321777344e-01
-4.960464537143707275e-01,3.849694132804870605e-01,-1.482014451175928116e-02,-7.022949457168579102e-01,6.065793037414550781e-01,-7.022949457168579102e-01
-4.948403239250183105e-01,3.858335912227630615e-01,-1.488675642758607864e-02,-7.021039724349975586e-01,6.065775752067565918e-01,-7.021039724349975586e-01
-4.932708442211151123e-01,3.856086432933807373e-01,-1.486940216273069382e-02,-7.014259696006774902e-01,6.065764427185058594e-01,-7.014259696006774902e-01
-4.913500845432281494e-01,3.852904438972473145e-01,-1.484487298876047134e-02,-7.005827426910400391e-01,6.065756678581237793e-01,-7.005827426910400391e-01
-4.890928864479064941e-01,3.852730393409729004e-01,-1.484353188425302505e-02,-6.997054219245910645e-01,6.065751314163208008e-01,-6.997054219245910645e-01
-4.865161180496215820e-01,3.856596052646636963e-01,-1.487333327531814575e-02,-6.988334655761718750e-01,6.065747141838073730e-01,-6.988334655761718750e-01
-4.836384057998657227e-01,3.864187896251678467e-01,-1.493194792419672012e-02,-6.979640722274780273e-01,6.065744757652282715e-01,-6.979640722274780273e-01
-4.804800450801849365e-01,3.874564766883850098e-01,-1.501225214451551437e-02,-6.970753073692321777e-01,6.065742373466491699e-01,-6.970753073692321777e-01
-4.770629703998565674e-01,3.886563777923583984e-01,-1.510537788271903992e-02,-6.961386203765869141e-01,6.065740585327148438e-01,-6.961386203765869141e-01
-4.734108150005340576e-01,3.898966312408447266e-01,-1.520193833857774734e-02,-6.951245069503784180e-01,6.065739393234252930e-01,-6.951245069503784180e-01
-4.695488214492797852e-01,3.910600543022155762e-01,-1.529279630631208420e-02,-6.940053701400756836e-01,6.065738201141357422e-01,-6.940053701400756836e-01
-4.655038118362426758e-01,3.920351564884185791e-01,-1.536915637552738190e-02,-6.927562952041625977e-01,6.065737605094909668e-01,-6.927562952041625977e-01
-4.613042771816253662e-01,3.927206993103027344e-01,-1.542295515537261963e-02,-6.913560628890991211e-01,6.065737009048461914e-01,-6.913560628890991211e-01
-4.569801390171051025e-01,3.930241167545318604e-01,-1.544679608196020126e-02,-6.897869110107421875e-01,6.065735816955566406e-01,-6.897869110107421875e-01
-4.525628089904785156e-01,3.928617238998413086e-01,-1.543403323739767075e-02,-6.880343556404113770e-01,6.065735816955566406e-01,-6.880343556404113770e-01
-4.480849206447601318e-01,3.921585679054260254e-01,-1.537883467972278595e-02,-6.860871911048889160e-01,6.065735816955566406e-01,-6.860871911048889160e-01
-4.435802996158599854e-01,3.908469080924987793e-01,-1.527613028883934021e-02,-6.839370131492614746e-01,6.065735816955566406e-01,-6.839370131492614746e-01
-4.390838146209716797e-01,3.888678252696990967e-01,-1.512181852012872696e-02,-6.815786361694335938e-01,6.065735816955566406e-01,-6.815786361694335938e-01
-4.346311390399932861e-01,3.861685097217559814e-01,-1.491261180490255356e-02,-6.790089607238769531e-01,6.065735816955566406e-01,-6.790089607238769531e-01
-4.302585422992706299e-01,3.827041983604431152e-01,-1.464625075459480286e-02,-6.762279272079467773e-01,6.065735816955566406e-01,-6.762279272079467773e-01
-4.260028302669525146e-01,3.784371018409729004e-01,-1.432146411389112473e-02,-6.732376217842102051e-01,6.065735816955566406e-01,-6.732376217842102051e-01
-4.219010472297668457e-01,3.733361959457397461e-01,-1.393799111247062683e-02,-6.700426340103149414e-01,6.065735816955566406e-01,-6.700426340103149414e-01
-4.179901778697967529e-01,3.673780262470245361e-01,-1.349666155874729156e-02,-6.666496992111206055e-01,6.065736413002014160e-01,-6.666496992111206055e-01
-4.143071472644805908e-01,3.605461418628692627e-01,-1.299935206770896912e-02,-6.630679368972778320e-01,6.065737009048461914e-01,-6.630679368972778320e-01
-4.108883738517761230e-01,3.528318703174591064e-01,-1.244903262704610825e-02,-6.593085527420043945e-01,6.065737605094909668e-01,-6.593085527420043945e-01
-4.077696502208709717e-01,3.442338705062866211e-01,-1.184969581663608551e-02,-6.553850173950195312e-01,6.065738201141357422e-01,-6.553850173950195312e-01
-4.049859344959259033e-01,3.347585499286651611e-01,-1.120632886886596680e-02,-6.513127684593200684e-01,6.065738797187805176e-01,-6.513127684593200684e-01
-4.025710225105285645e-01,3.244213163852691650e-01,-1.052491925656795502e-02,-6.471098065376281738e-01,6.065739393234252930e-01,-6.471098065376281738e-01
-4.005573689937591553e-01,3.132441937923431396e-01,-9.812192060053348541e-03,-6.427956223487854004e-01,6.065740585327148438e-01,-6.427956223487854004e-01
-3.989758491516113281e-01,3.012591004371643066e-01,-9.075704962015151978e-03,-6.383921504020690918e-01,6.065741181373596191e-01,-6.383921504020690918e-01
-3.978554606437683105e-01,2.885051369667053223e-01,-8.323521353304386139e-03,-6.339229345321655273e-01,6.065742373466491699e-01,-6.339229345321655273e-01
-3.972232043743133545e-01,2.750317156314849854e-01,-7.564244326204061508e-03,-6.294140815734863281e-01,6.065742969512939453e-01,-6.294140815734863281e-01
-3.971036970615386963e-01,2.608946859836578369e-01,-6.806603632867336273e-03,-6.248925924301147461e-01,6.065744161605834961e-01,-6.248925924301147461e-01
-3.975189030170440674e-01,2.461613118648529053e-01,-6.059539038687944412e-03,-6.203882098197937012e-01,6.065745353698730469e-01,-6.203882098197937012e-01
-3.984881341457366943e-01,2.309045195579528809e-01,-5.331689491868019104e-03,-6.159313917160034180e-01,6.065746545791625977e-01,-6.159313917160034180e-01
-4.000274240970611572e-01,2.152085900306701660e-01,-4.631473682820796967e-03,-6.115548014640808105e-01,6.065747737884521484e-01,-6.115548014640808105e-01
-4.021496176719665527e-01,1.991642713546752930e-01,-3.966640681028366089e-03,-6.072919964790344238e-01,6.065748929977416992e-01,-6.072919964790344238e-01
-4.048638939857482910e-01,1.828713417053222656e-01,-3.344192868098616600e-03,-6.031779050827026367e-01,6.065749526023864746e-01,-6.031779050827026367e-01
-4.081756770610809326e-01,1.664371490478515625e-01,-2.770132385194301605e-03,-5.992484092712402344e-01,6.065751314163208008e-01,-5.992484092712402344e-01
-4.120863080024719238e-01,1.499764025211334229e-01,-2.249292097985744476e-03,-5.955401062965393066e-01,6.065751910209655762e-01,-5.955401062965393066e-01
-4.165927767753601074e-01,1.336112916469573975e-01,-1.785197760909795761e-03,-5.920902490615844727e-01,6.065753102302551270e-01,-5.920902490615844727e-01
-4.216876626014709473e-01,1.174707338213920593e-01,-1.379937282763421535e-03,-5.889366269111633301e-01,6.065754294395446777e-01,-5.889366269111633301e-01
-4.273588359355926514e-01,1.016892865300178528e-01,-1.034071086905896664e-03,-5.861169099807739258e-01,6.065755486488342285e-01,-5.861169099807739258e-01
-4.335892498493194580e-01,8.640646189451217651e-02,-7.466076640412211418e-04,-5.836685299873352051e-01,6.065756678581237793e-01,-5.836685299873352051e-01
-4.403569996356964111e-01,7.176707684993743896e-02,-5.150513607077300549e-04,-5.816287398338317871e-01,6.065757870674133301e-01,-5.816287398338317871e-01
-4.476349055767059326e-01,5.791915953159332275e-02,-3.354629152454435825e-04,-5.800338983535766602e-01,6.065758466720581055e-01,-5.800338983535766602e-01
-4.553907811641693115e-01,4.501345008611679077e-02,-2.026210713665932417e-04,-5.789192914962768555e-01,6.065759062767028809e-01,-5.789192914962768555e-01
-4.635871052742004395e-01,3.320195898413658142e-02,-1.102370079024694860e-04,-5.783187150955200195e-01,6.065760254859924316e-01,-5.783187150955200195e-01
-4.721812903881072998e-01,2.263667806982994080e-02,-5.124192102812230587e-05,-5.782641172409057617e-01,6.065760850906372070e-01,-5.782641172409057617e-01
-4.811256229877471924e-01,1.346807926893234253e-02,-1.813891503843478858e-05,-5.787850618362426758e-01,6.065761446952819824e-01,-5.787850618362426758e-01
-4.903674721717834473e-01,5.844969302415847778e-03,-3.416366553210536949e-06,-5.799088478088378906e-01,6.065762042999267578e-01,-5.799088478088378906e-01
-4.998493492603302002e-01,-9.075738489627838135e-05,-8.236902826475045458e-10,-5.816588401794433594e-01,6.065762639045715332e-01,-5.816588401794433594e-01
-5.095093250274658203e-01,-4.204589873552322388e-03,-1.767857611412182450e-06,-5.840544700622558594e-01,6.065763235092163086e-01,-5.840544700622558594e-01
-5.192812681198120117e-01,-6.369926035404205322e-03,-4.057595560880145058e-06,-5.871111154556274414e-01,6.065763831138610840e-01,-5.871111154556274414e-01
-5.290951132774353027e-01,-6.475131958723068237e-03,-4.192733285890426487e-06,-5.908380150794982910e-01,6.065764427185058594e-01,-5.908380150794982910e-01
-5.388774871826171875e-01,-4.420572891831398010e-03,-1.954146455318550579e-06,-5.952394008636474609e-01,6.065764427185058594e-01,-5.952394008636474609e-01
-5.485519170761108398e-01,-1.266244798898696899e-04,-1.603375876513268850e-09,-6.003119349479675293e-01,6.065764427185058594e-01,-6.003119349479675293e-01
-5.580396056175231934e-01,6.466265767812728882e-03,-4.181259100732859224e-06,-6.060450673103332520e-01,6.065764427185058594e-01,-6.060450673103332520e-01
-5.672596693038940430e-01,1.539361849427223206e-02,-2.369634967180900276e-05,-6.124197244644165039e-01,6.065764427185058594e-01,-6.124197244644165039e-01
-5.761302113533020020e-01,2.666484564542770386e-02,-7.110139995347708464e-05,-6.194081306457519531e-01,6.065764427185058594e-01,-6.194081306457519531e-01
-5.845683217048645020e-01,4.026031494140625000e-02,-1.620893017388880253e-04,-6.269727349281311035e-01,6.065764427185058594e-01,-6.269727349281311035e-01
-5.924913287162780762e-01,5.612993240356445312e-02,-3.150569391436874866e-04,-6.350662708282470703e-01,6.065764427185058594e-01,-6.350662708282470703e-01
-5.998171567916870117e-01,7.419409602880477905e-02,-5.504763685166835785e-04,-6.436321735382080078e-01,6.065764427185058594e-01,-6.436321735382080078e-01
