# {"t_start": 1594085024.5736594, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,1283.45111
-400.0,400,1283.879023
-400.0,400,1284.307114
-400.0,400,1284.732927
-400.0,400,1285.161465
-400.0,400,1294.203561
-400.0,400,1294.630392
-400.0,400,1295.057693
-400.0,400,1295.486122
-400.0,400,1295.912742
-400.0,400,1304.946681
-400.0,400,1305.369532
-400.0,400,1305.792555
-400.0,400,1306.215716
-400.0,400,1306.641525
-400.0,400,1315.67367
-400.0,400,1316.100265
-400.0,400,1316.526451
-400.0,400,1316.952368
-400.0,400,1317.378461
-400.0,400,1326.412055
-400.0,400,1326.839167
-400.0,400,1327.268441
-400.0,400,1327.695644
-400.0,400,1328.123206
-400.0,400,1337.203165
-400.0,400,1337.6238
-400.0,400,1338.04628
-400.0,400,1338.469049
-400.0,400,1338.889452
-400.0,400,1347.823886
-400.0,400,1348.249272
-400.0,400,1348.672285
-400.0,400,1349.095435
-400.0,400,1349.519102
-400.0,400,1358.567459
-400.0,400,1358.995594
-400.0,400,1359.427374
-400.0,400,1359.857242
-400.0,400,1360.286145
-400.0,400,1369.369744
-400.0,400,1369.79905
-400.0,400,1370.227483
-400.0,400,1370.656121
-400.0,400,1371.084926
-400.0,400,1371.512096
-400.0,400,1380.545151
-400.0,400,1381.017877
-400.0,400,1381.48503
-400.0,400,1381.935245
-400.0,400,1382.513605
-400.0,400,1426.861382
-400.0,400,1427.285778
-400.0,400,1427.708859
-400.0,400,1428.133744
-400.0,400,1428.557087
-400.0,400,1437.509037
-400.0,400,1437.932091
-400.0,400,1438.355145
-400.0,400,1438.777864
-400.0,400,1439.201606
-400.0,400,1448.172713
-400.0,400,1448.596928
-400.0,400,1449.022687
-400.0,400,1449.447593
-400.0,400,1449.869599
-400.0,400,1458.877693
-400.0,400,1459.301717
-400.0,400,1459.723856
-400.0,400,1460.144472
-400.0,400,1460.565372
-400.0,400,1469.556784
-400.0,400,1469.982221
-400.0,400,1470.411191
-400.0,400,1470.83776
-400.0,400,1471.270055
-400.0,400,1480.323758
-400.0,400,1480.750295
-400.0,400,1481.181884
-400.0,400,1481.608592
-400.0,400,1482.035725
-400.0,400,1491.103512
-400.0,400,1491.533062
-400.0,400,1491.960603
-400.0,400,1492.390737
-400.0,400,1492.816428
-400.0,400,1501.820934
-400.0,400,1502.245372
-400.0,400,1502.667905
-400.0,400,1503.088429
-400.0,400,1503.527701
-400.0,400,1503.94915
-400.0,400,1512.915368
