# {"t_start": 1587202755.240103, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,763.941372
-400.0,400,764.264436
-400.0,400,764.552314
-400.0,400,764.839368
-400.0,400,765.1734
-400.0,400,775.920859
-400.0,400,776.218066
-400.0,400,776.530577
-400.0,400,776.826202
-400.0,400,777.133768
-400.0,400,787.598513
-400.0,400,787.893783
-400.0,400,788.190005
-400.0,400,788.485117
-400.0,400,788.766292
-400.0,400,799.117072
-400.0,400,799.396944
-400.0,400,799.67852
-400.0,400,799.960712
-400.0,400,800.243965
-400.0,400,810.515559
-400.0,400,810.806706
-400.0,400,811.099218
-400.0,400,811.393684
-400.0,400,811.681764
-400.0,400,822.20648
-400.0,400,822.510727
-400.0,400,822.801899
-400.0,400,823.091093
-400.0,400,823.376703
-400.0,400,833.81009
-400.0,400,834.100093
-400.0,400,834.389343
-400.0,400,834.673413
-400.0,400,834.956967
-400.0,400,845.152225
-400.0,400,845.455249
-400.0,400,845.746888
-400.0,400,846.035636
-400.0,400,846.326687
-400.0,400,846.61226
-400.0,400,856.32355
-400.0,400,856.61251
-400.0,400,856.901183
-400.0,400,857.200861
-400.0,400,857.489487
-400.0,400,867.706477
-400.0,400,867.994257
-400.0,400,868.283115
-400.0,400,868.571659
-400.0,400,868.879087
-400.0,400,879.153151
-400.0,400,879.463242
-400.0,400,879.754801
-400.0,400,880.045557
-400.0,400,880.337373
-400.0,400,890.059521
-400.0,400,890.345654
-400.0,400,890.633432
-400.0,400,890.925033
-400.0,400,891.228185
-400.0,400,901.474144
-400.0,400,901.761049
-400.0,400,902.053472
-400.0,400,902.34574
-400.0,400,902.63532
-400.0,400,912.828692
-400.0,400,913.120831
-400.0,400,913.411539
-400.0,400,913.696805
-400.0,400,914.000895
-400.0,400,924.252317
-400.0,400,924.544099
-400.0,400,924.832768
-400.0,400,925.121918
-400.0,400,925.411449
-400.0,400,935.652642
-400.0,400,935.947619
-400.0,400,936.240201
-400.0,400,936.535244
-400.0,400,936.826608
-400.0,400,937.11918
-400.0,400,947.47134
-400.0,400,947.758552
-400.0,400,948.050347
-400.0,400,948.344284
-400.0,400,948.632188
-400.0,400,979.493354
-400.0,400,979.779254
-400.0,400,980.064195
-400.0,400,980.349038
-400.0,400,980.630525
-400.0,400,990.863974
-400.0,400,991.149271
-400.0,400,991.435742
-400.0,400,991.718975
-400.0,400,992.000182
-400.0,400,1002.654635
-400.0,400,1002.951051
-400.0,400,1003.256334
-400.0,400,1003.558821
-400.0,400,1003.860436
-400.0,400,1014.910699
-400.0,400,1015.205867
-400.0,400,1015.500129
-400.0,400,1015.860399
-400.0,400,1016.181959
-400.0,400,1027.291409
-400.0,400,1027.598996
-400.0,400,1027.890004
-400.0,400,1028.187267
-400.0,400,1028.528003
-400.0,400,1039.065299
-400.0,400,1039.349126
-400.0,400,1039.632564
-400.0,400,1039.91561
-400.0,400,1040.200951
-400.0,400,1050.997858
-400.0,400,1051.292255
-400.0,400,1051.58667
-400.0,400,1051.878209
-400.0,400,1052.174711
-400.0,400,1062.754617
-400.0,400,1063.059271
-400.0,400,1063.352542
-400.0,400,1063.646748
-400.0,400,1063.959129
-400.0,400,1064.251106
-400.0,400,1074.774185
-400.0,400,1075.064449
-400.0,400,1075.356568
-400.0,400,1075.647481
-400.0,400,1075.938417
-400.0,400,1086.800755
-400.0,400,1087.094561
-400.0,400,1087.391735
-400.0,400,1087.681106
-400.0,400,1087.973594
-400.0,400,1098.480179
-400.0,400,1098.772461
-400.0,400,1099.063787
-400.0,400,1099.355064
-400.0,400,1099.644361
-400.0,400,1110.18183
-400.0,400,1110.476333
-400.0,400,1110.759742
-400.0,400,1111.043743
-400.0,400,1111.326537
-400.0,400,1121.88018
-400.0,400,1122.167547
-400.0,400,1122.459803
-400.0,400,1122.746314
-400.0,400,1123.040012
-400.0,400,1133.731326
-400.0,400,1134.013492
-400.0,400,1134.296075
-400.0,400,1134.579586
-400.0,400,1134.863892
-400.0,400,1145.395951
-400.0,400,1145.681192
-400.0,400,1145.962848
-400.0,400,1146.2453
-400.0,400,1146.531527
-400.0,400,1157.063767
-400.0,400,1157.360228
-400.0,400,1157.647699
-400.0,400,1157.928552
-400.0,400,1158.210458
-400.0,400,1158.494234
-400.0,400,1169.050791
-400.0,400,1169.342879
-400.0,400,1169.632666
-400.0,400,1169.912712
-400.0,400,1170.197742
-400.0,400,1180.842739
-400.0,400,1181.134542
-400.0,400,1181.425778
-400.0,400,1181.711325
-400.0,400,1181.991424
-400.0,400,1192.635592
-400.0,400,1192.918178
-400.0,400,1193.200582
-400.0,400,1193.483701
-400.0,400,1193.773976
-400.0,400,1204.238023
-400.0,400,1204.516942
-400.0,400,1204.797222
-400.0,400,1205.080198
-400.0,400,1205.363152
-400.0,400,1216.010494
-400.0,400,1216.291829
-400.0,400,1216.570698
-400.0,400,1216.853193
-400.0,400,1217.13822
-400.0,400,1227.756592
-400.0,400,1228.042046
-400.0,400,1228.330919
-400.0,400,1228.618524
-400.0,400,1228.911298
-400.0,400,1239.371455
-400.0,400,1239.660071
-400.0,400,1239.9407
-400.0,400,1240.22492
-400.0,400,1240.509036
-400.0,400,1251.701175
-400.0,400,1252.097006
-400.0,400,1252.632331
-400.0,400,1253.056311
-400.0,400,1253.40588
-400.0,400,1253.852901
-400.0,400,1268.047921
-400.0,400,1268.512856
-400.0,400,1269.008577
-400.0,400,1269.503334
-400.0,400,1269.993634
-400.0,400,1309.804898
-400.0,400,1310.204231
-400.0,400,1310.592393
-400.0,400,1311.002563
-400.0,400,1311.358359
-400.0,400,1323.998313
-400.0,400,1324.380922
-400.0,400,1324.773749
-400.0,400,1325.141343
-400.0,400,1325.51911
-400.0,400,1337.605105
-400.0,400,1337.904073
-400.0,400,1338.220802
-400.0,400,1338.535203
-400.0,400,1338.831777
-400.0,400,1350.202726
-400.0,400,1350.53622
-400.0,400,1350.857604
-400.0,400,1351.186025
-400.0,400,1351.503491
-400.0,400,1362.776818
-400.0,400,1363.075967
-400.0,400,1363.374567
-400.0,400,1363.663461
-400.0,400,1363.980118
-400.0,400,1374.820608
-400.0,400,1375.108685
-400.0,400,1375.398154
-400.0,400,1375.685928
-400.0,400,1375.974707
-400.0,400,1386.953438
-400.0,400,1387.241737
-400.0,400,1387.530776
-400.0,400,1387.818379
-400.0,400,1388.105467
-400.0,400,1398.864218
-400.0,400,1399.154173
-400.0,400,1399.442334
-400.0,400,1399.730872
-400.0,400,1400.018537
-400.0,400,1400.307104
-400.0,400,1410.932136
-400.0,400,1411.219771
-400.0,400,1411.507109
-400.0,400,1411.796962
-400.0,400,1412.083302
-400.0,400,1422.712768
-400.0,400,1423.002349
-400.0,400,1423.290325
-400.0,400,1423.578601
-400.0,400,1423.867313
-400.0,400,1434.50158
-400.0,400,1434.788813
-400.0,400,1435.083992
-400.0,400,1435.38005
-400.0,400,1435.670443
-400.0,400,1446.290505
-400.0,400,1446.571861
-400.0,400,1446.853091
-400.0,400,1447.134002
-400.0,400,1447.416744
-400.0,400,1457.892918
-400.0,400,1458.173523
-400.0,400,1458.453906
-400.0,400,1458.73453
-400.0,400,1459.016689
-400.0,400,1469.588304
-400.0,400,1469.86947
-400.0,400,1470.148931
-400.0,400,1470.427646
-400.0,400,1470.707314
-400.0,400,1481.238238
-400.0,400,1481.532152
-400.0,400,1481.814882
-400.0,400,1482.093959
-400.0,400,1482.375594
-400.0,400,1492.943233
-400.0,400,1493.22788
-400.0,400,1493.508491
-400.0,400,1493.798533
-400.0,400,1494.090125
-400.0,400,1494.380096
-400.0,400,1504.864271
-400.0,400,1505.146727
-400.0,400,1505.426931
-400.0,400,1505.706221
-400.0,400,1505.988274
-400.0,400,1516.480543
-400.0,400,1516.759511
-400.0,400,1517.041396
-400.0,400,1517.321893
-400.0,400,1517.605043
-400.0,400,1528.099644
-400.0,400,1528.391509
-400.0,400,1528.679752
-400.0,400,1528.965787
-400.0,400,1529.245249
-400.0,400,1539.498862
-400.0,400,1539.793181
-400.0,400,1540.083964
-400.0,400,1540.375519
-400.0,400,1540.665607
-400.0,400,1551.273244
-400.0,400,1551.571317
-400.0,400,1551.861753
-400.0,400,1552.157456
-400.0,400,1552.453072
-400.0,400,1563.35511
-400.0,400,1563.720961
-400.0,400,1564.039831
-400.0,400,1564.380825
-400.0,400,1564.80641
-400.0,400,1576.848361
-400.0,400,1577.214492
-400.0,400,1577.527466
-400.0,400,1577.863837
-400.0,400,1578.176517
-400.0,400,1589.085702
-400.0,400,1589.372684
-400.0,400,1589.676701
-400.0,400,1589.969975
-400.0,400,1590.267136
-400.0,400,1590.567286
-400.0,400,1601.304055
-400.0,400,1601.594744
-400.0,400,1601.876994
-400.0,400,1602.159364
-400.0,400,1602.444552
-400.0,400,1636.378989
-400.0,400,1636.658855
-400.0,400,1636.939937
-400.0,400,1637.221003
-400.0,400,1637.501554
-400.0,400,1647.965247
-400.0,400,1648.264073
-400.0,400,1648.552194
-400.0,400,1648.839449
-400.0,400,1649.135315
-400.0,400,1659.590109
-400.0,400,1659.875817
-400.0,400,1660.157884
-400.0,400,1660.441595
-400.0,400,1660.733672
-400.0,400,1671.285963
-400.0,400,1671.570588
-400.0,400,1671.851519
-400.0,400,1672.133545
-400.0,400,1672.414257
-400.0,400,1683.069205
-400.0,400,1683.357999
-400.0,400,1683.647508
-400.0,400,1683.928957
-400.0,400,1684.209808
-400.0,400,1694.750104
-400.0,400,1695.03096
-400.0,400,1695.316448
-400.0,400,1695.603528
-400.0,400,1695.897102
-400.0,400,1706.397687
-400.0,400,1706.67885
-400.0,400,1706.962883
-400.0,400,1707.24507
-400.0,400,1707.526984
-400.0,400,1718.045926
-400.0,400,1718.330273
-400.0,400,1718.61715
-400.0,400,1718.897303
-400.0,400,1719.189349
-400.0,400,1719.480802
-400.0,400,1730.075393
-400.0,400,1730.362533
-400.0,400,1730.654516
-400.0,400,1730.947996
-400.0,400,1731.243055
-400.0,400,1741.976514
-400.0,400,1742.286325
-400.0,400,1742.597597
-400.0,400,1742.894888
-400.0,400,1743.19676
-400.0,400,1756.248856
-400.0,400,1756.567991
-400.0,400,1756.883689
-400.0,400,1757.186171
-400.0,400,1757.487249
-400.0,400,1768.623861
-400.0,400,1768.938226
-400.0,400,1769.24129
-400.0,400,1769.536797
-400.0,400,1769.849246
-400.0,400,1780.698769
-400.0,400,1781.000172
-400.0,400,1781.301149
-400.0,400,1781.611958
-400.0,400,1781.931766
-400.0,400,1792.883884
-400.0,400,1793.185265
-400.0,400,1793.488569
-400.0,400,1793.792532
-400.0,400,1794.088096
-400.0,400,1804.640033
-400.0,400,1804.931951
-400.0,400,1805.227738
-400.0,400,1805.52434
-400.0,400,1805.810127
-400.0,400,1816.447644
-400.0,400,1816.764179
-400.0,400,1817.080966
-400.0,400,1817.401055
-400.0,400,1817.716173
-400.0,400,1818.034603
-400.0,400,1828.64893
-400.0,400,1828.930968
-400.0,400,1829.211234
-400.0,400,1829.491371
-400.0,400,1829.773018
-400.0,400,1840.911988
-400.0,400,1841.211639
-400.0,400,1841.540221
-400.0,400,1841.834869
-400.0,400,1842.146494
-400.0,400,1855.131794
-400.0,400,1855.462748
-400.0,400,1855.798248
-400.0,400,1856.324463
-400.0,400,1856.653437
-400.0,400,1867.954898
-400.0,400,1868.243827
-400.0,400,1868.531837
-400.0,400,1868.828492
-400.0,400,1869.124904
-400.0,400,1879.785679
-400.0,400,1880.079961
-400.0,400,1880.37483
-400.0,400,1880.662135
-400.0,400,1880.948882
-400.0,400,1891.931992
-400.0,400,1892.254302
-400.0,400,1892.570942
-400.0,400,1892.874546
-400.0,400,1893.173012
-400.0,400,1903.916757
-400.0,400,1904.205756
-400.0,400,1904.523961
-400.0,400,1904.821952
-400.0,400,1905.13068
-400.0,400,1915.765694
-400.0,400,1916.053571
-400.0,400,1916.342986
-400.0,400,1916.631266
-400.0,400,1916.912668
-400.0,400,1917.192895
-400.0,400,1927.821798
-400.0,400,1928.113411
-400.0,400,1928.405848
-400.0,400,1928.696389
-400.0,400,1928.977441
-400.0,400,1963.362652
-400.0,400,1963.643082
-400.0,400,1963.93982
-400.0,400,1964.22123
-400.0,400,1964.506019
-400.0,400,1974.928571
-400.0,400,1975.239828
-400.0,400,1975.552797
-400.0,400,1975.854145
-400.0,400,1976.161922
-400.0,400,1986.801583
-400.0,400,1987.081463
-400.0,400,1987.360814
-400.0,400,1987.641842
-400.0,400,1987.922374
-400.0,400,1998.419787
-400.0,400,1998.700354
-400.0,400,1998.982568
-400.0,400,1999.26556
-400.0,400,1999.549659
-400.0,400,2009.905023
-400.0,400,2010.192517
-400.0,400,2010.484798
-400.0,400,2010.771684
-400.0,400,2011.094164
-400.0,400,2021.557179
-400.0,400,2021.837032
-400.0,400,2022.117683
-400.0,400,2022.401115
-400.0,400,2022.681395
-400.0,400,2033.287761
-400.0,400,2033.581138
-400.0,400,2033.86247
-400.0,400,2034.144452
-400.0,400,2034.425084
-400.0,400,2044.799488
-400.0,400,2045.085981
-400.0,400,2045.379982
-400.0,400,2045.674811
-400.0,400,2045.964686
-400.0,400,2046.258473
-400.0,400,2056.71503
-400.0,400,2056.999467
-400.0,400,2057.32379
-400.0,400,2057.626433
-400.0,400,2057.934631
-400.0,400,2068.390176
-400.0,400,2068.669411
-400.0,400,2068.949129
-400.0,400,2069.233231
-400.0,400,2069.515984
-400.0,400,2080.563935
-400.0,400,2080.863389
-400.0,400,2081.353304
-400.0,400,2081.69349
-400.0,400,2082.01487
-400.0,400,2094.983611
-400.0,400,2095.362538
-400.0,400,2095.70657
-400.0,400,2096.04098
-400.0,400,2096.416905
-400.0,400,2109.212875
-400.0,400,2109.531672
-400.0,400,2109.86579
-400.0,400,2110.171391
-400.0,400,2110.493409
-400.0,400,2122.092737
-400.0,400,2122.394621
-400.0,400,2122.697729
-400.0,400,2123.004136
-400.0,400,2123.310881
-400.0,400,2134.606706
-400.0,400,2134.902455
-400.0,400,2135.204205
-400.0,400,2135.496517
-400.0,400,2135.79726
-400.0,400,2146.757973
-400.0,400,2147.047868
-400.0,400,2147.344226
-400.0,400,2147.6334
-400.0,400,2147.925747
-400.0,400,2148.213453
-400.0,400,2159.083178
-400.0,400,2159.374487
-400.0,400,2159.663703
-400.0,400,2159.95624
-400.0,400,2160.243971
-400.0,400,2171.066196
-400.0,400,2171.355629
-400.0,400,2171.653513
-400.0,400,2172.001726
-400.0,400,2172.355524
-400.0,400,2184.917326
-400.0,400,2185.231654
-400.0,400,2185.567906
-400.0,400,2185.912478
-400.0,400,2186.235426
-400.0,400,2198.831073
-400.0,400,2199.161829
-400.0,400,2199.472456
-400.0,400,2199.823652
-400.0,400,2200.190342
-400.0,400,2211.426439
-400.0,400,2211.712697
-400.0,400,2211.997139
-400.0,400,2212.320135
-400.0,400,2212.630798
-400.0,400,2224.460487
-400.0,400,2224.750891
-400.0,400,2225.04437
-400.0,400,2225.340424
-400.0,400,2225.62277
-400.0,400,2236.695208
-400.0,400,2236.989852
-400.0,400,2237.275492
-400.0,400,2237.559855
-400.0,400,2237.865905
-400.0,400,2249.640599
-400.0,400,2249.967493
-400.0,400,2250.318537
-400.0,400,2250.60361
-400.0,400,2250.95338
-400.0,400,2251.344683
-400.0,400,2262.624401
-400.0,400,2262.919918
-400.0,400,2263.204351
-400.0,400,2263.50513
-400.0,400,2263.844227
-400.0,400,2298.046562
-400.0,400,2298.328889
-400.0,400,2298.610958
-400.0,400,2298.894338
-400.0,400,2299.176686
-400.0,400,2309.971532
-400.0,400,2310.260888
-400.0,400,2310.558405
-400.0,400,2310.848734
-400.0,400,2311.155633
-400.0,400,2322.074096
-400.0,400,2322.361224
-400.0,400,2322.677013
-400.0,400,2323.016426
-400.0,400,2323.320904
-400.0,400,2333.965987
-400.0,400,2334.256367
-400.0,400,2334.543407
-400.0,400,2334.832369
-400.0,400,2335.124308
-400.0,400,2346.463774
-400.0,400,2346.779206
-400.0,400,2347.09045
-400.0,400,2347.402011
-400.0,400,2347.712219
-400.0,400,2358.404437
-400.0,400,2358.687908
-400.0,400,2358.972433
-400.0,400,2359.255616
-400.0,400,2359.630696
-400.0,400,2370.493226
-400.0,400,2370.776217
-400.0,400,2371.059815
-400.0,400,2371.339736
-400.0,400,2371.620717
-400.0,400,2382.421335
-400.0,400,2382.706877
-400.0,400,2382.990322
-400.0,400,2383.273736
-400.0,400,2383.558457
-400.0,400,2383.862494
-400.0,400,2394.65808
-400.0,400,2394.942237
-400.0,400,2395.236353
-400.0,400,2395.533074
-400.0,400,2395.831453
-400.0,400,2406.717235
-400.0,400,2406.996753
-400.0,400,2407.278067
-400.0,400,2407.558186
-400.0,400,2407.840186
-400.0,400,2418.30998
-400.0,400,2418.589847
-400.0,400,2418.870901
-400.0,400,2419.151187
-400.0,400,2419.434198
-400.0,400,2429.984859
-400.0,400,2430.277259
-400.0,400,2430.570246
-400.0,400,2430.850245
-400.0,400,2431.132333
-400.0,400,2441.681001
-400.0,400,2441.960886
-400.0,400,2442.241081
-400.0,400,2442.519575
-400.0,400,2442.801225
-400.0,400,2453.350227
-400.0,400,2453.63882
-400.0,400,2453.915226
-400.0,400,2454.194454
-400.0,400,2454.473646
-400.0,400,2464.940947
-400.0,400,2465.232015
-400.0,400,2465.524944
-400.0,400,2465.820319
-400.0,400,2466.111461
-400.0,400,2476.796678
-400.0,400,2477.113271
-400.0,400,2477.440064
-400.0,400,2477.741445
-400.0,400,2478.030599
-400.0,400,2478.351251
-400.0,400,2491.067265
-400.0,400,2491.4272
-400.0,400,2491.879623
-400.0,400,2492.208371
-400.0,400,2492.578933
-400.0,400,2504.25635
-400.0,400,2504.596074
-400.0,400,2504.928432
-400.0,400,2505.264156
-400.0,400,2505.608615
-400.0,400,2517.776788
-400.0,400,2518.092864
-400.0,400,2518.398363
-400.0,400,2518.711801
-400.0,400,2519.017398
-400.0,400,2531.890532
-400.0,400,2532.226093
-400.0,400,2532.556426
-400.0,400,2532.908232
-400.0,400,2533.253631
-400.0,400,2545.539468
-400.0,400,2545.933806
-400.0,400,2546.258044
-400.0,400,2546.652084
-400.0,400,2547.011275
-400.0,400,2559.507111
-400.0,400,2559.873694
-400.0,400,2560.194593
-400.0,400,2560.555586
-400.0,400,2560.892822
-400.0,400,2573.181681
-400.0,400,2573.486931
-400.0,400,2573.884747
-400.0,400,2574.258572
-400.0,400,2574.572638
-400.0,400,2586.872837
-400.0,400,2587.21002
-400.0,400,2587.526606
-400.0,400,2587.864169
-400.0,400,2588.18571
-400.0,400,2588.494437
-400.0,400,2600.496664
-400.0,400,2600.793492
-400.0,400,2601.112349
-400.0,400,2601.417068
-400.0,400,2601.74142
-400.0,400,2642.693278
-400.0,400,2643.080917
-400.0,400,2643.439993
-400.0,400,2643.804578
-400.0,400,2644.169634
-400.0,400,2655.741028
-400.0,400,2656.056551
-400.0,400,2656.374407
-400.0,400,2656.680546
-400.0,400,2657.009245
-400.0,400,2668.606397
-400.0,400,2668.922453
-400.0,400,2669.248466
-400.0,400,2669.558674
-400.0,400,2669.890223
-400.0,400,2681.817155
-400.0,400,2682.131855
-400.0,400,2682.446189
-400.0,400,2682.777043
-400.0,400,2683.124898
-400.0,400,2695.144935
-400.0,400,2695.491886
-400.0,400,2695.840572
-400.0,400,2696.242656
-400.0,400,2696.615224
-400.0,400,2708.595247
-400.0,400,2708.915538
-400.0,400,2709.241415
-400.0,400,2709.553277
-400.0,400,2709.867674
-400.0,400,2721.730128
-400.0,400,2722.054659
-400.0,400,2722.376896
-400.0,400,2722.701419
-400.0,400,2723.025724
-400.0,400,2735.129968
-400.0,400,2735.452427
-400.0,400,2735.768909
-400.0,400,2736.091401
-400.0,400,2736.407969
-400.0,400,2736.733416
-400.0,400,2748.54365
-400.0,400,2748.856871
-400.0,400,2749.181975
-400.0,400,2749.503025
-400.0,400,2749.823035
-400.0,400,2761.461462
-400.0,400,2761.777063
-400.0,400,2762.096062
-400.0,400,2762.410941
-400.0,400,2762.730436
-400.0,400,2775.04331
-400.0,400,2775.400431
-400.0,400,2775.708993
-400.0,400,2776.032192
-400.0,400,2776.402098
-400.0,400,2788.15589
-400.0,400,2788.472506
-400.0,400,2788.783851
-400.0,400,2789.103582
-400.0,400,2789.433654
-400.0,400,2801.108209
-400.0,400,2801.430865
-400.0,400,2801.744351
-400.0,400,2802.054804
-400.0,400,2802.379843
-400.0,400,2814.260899
-400.0,400,2814.581057
-400.0,400,2814.90465
-400.0,400,2815.23991
-400.0,400,2815.56226
-400.0,400,2827.568458
