# {"t_start": 1587122070.8783438, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,2375.162565
-400.0,400,2385.392464
-400.0,400,2385.921057
-400.0,400,2386.453112
-400.0,400,2386.98005
-400.0,400,2387.50803
-400.0,400,2397.605307
-400.0,400,2398.125517
-400.0,400,2398.645384
-400.0,400,2399.163624
-400.0,400,2399.682997
-400.0,400,2400.205942
-400.0,400,2410.401137
-400.0,400,2410.929492
-400.0,400,2411.457759
-400.0,400,2411.983173
-400.0,400,2412.510081
-400.0,400,2422.689621
-400.0,400,2423.209317
-400.0,400,2423.72568
-400.0,400,2424.242648
-400.0,400,2424.756861
-400.0,400,2435.031198
-400.0,400,2435.571427
-400.0,400,2436.107827
-400.0,400,2436.644744
-400.0,400,2437.185121
-400.0,400,2447.624397
-400.0,400,2448.1412
-400.0,400,2448.661329
-400.0,400,2449.181025
-400.0,400,2449.702583
-400.0,400,2459.824486
-400.0,400,2460.340321
-400.0,400,2460.856201
-400.0,400,2461.374299
-400.0,400,2461.889886
-400.0,400,2472.60963
-400.0,400,2473.152571
-400.0,400,2473.697829
-400.0,400,2474.221421
-400.0,400,2474.74093
-400.0,400,2485.214813
-400.0,400,2485.73753
-400.0,400,2486.255319
-400.0,400,2486.776454
-400.0,400,2487.296208
-400.0,400,2498.212861
-400.0,400,2498.739474
-400.0,400,2499.279438
-400.0,400,2499.80472
-400.0,400,2500.327914
-400.0,400,2500.85138
-400.0,400,2511.438615
-400.0,400,2511.971459
-400.0,400,2512.507544
-400.0,400,2513.036745
-400.0,400,2513.573814
-400.0,400,2567.375907
-400.0,400,2567.915931
-400.0,400,2568.456528
-400.0,400,2568.996742
-400.0,400,2569.53712
-400.0,400,2579.984209
-400.0,400,2580.509142
-400.0,400,2581.036971
-400.0,400,2581.56124
-400.0,400,2582.088222
-400.0,400,2592.466565
-400.0,400,2592.983944
-400.0,400,2593.501525
-400.0,400,2594.019663
-400.0,400,2594.537804
-400.0,400,2605.02044
-400.0,400,2605.544651
-400.0,400,2606.071911
-400.0,400,2606.597146
-400.0,400,2607.125372
-400.0,400,2617.525429
-400.0,400,2618.044094
-400.0,400,2618.562046
-400.0,400,2619.085084
-400.0,400,2619.603653
-400.0,400,2630.041867
-400.0,400,2630.570325
-400.0,400,2631.094752
-400.0,400,2631.623293
-400.0,400,2632.151517
-400.0,400,2642.56144
-400.0,400,2643.079155
-400.0,400,2643.599253
-400.0,400,2644.118532
-400.0,400,2644.638265
-400.0,400,2655.149852
-400.0,400,2655.685082
-400.0,400,2656.228057
-400.0,400,2656.80518
-400.0,400,2657.438965
-400.0,400,2658.01478
