# {"t_start": 1582159178.5111873, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-7.274589,50,701.319369
-4.20988,50,701.5923
-3.102358,50,701.851264
-22.117563,50,702.102632
-10.31486,50,702.365232
-7.347602,50,702.602688
-3.148132,50,702.831124
-5.379896,50,703.106896
-9.872985,50,703.369832
-6.079393,50,703.630603
-7.67754,50,703.872831
-7.551182,50,704.139076
-4.003212,50,704.392272
-7.010956,50,704.649267
-18.658575,50,704.904701
-9.037153,50,705.154992
-6.114438,50,705.394265
-5.631914,50,705.619975
-12.23763,50,705.841969
-14.800271,50,706.146107
-3.271578,50,706.556445
-13.411929,50,706.990574
-17.246565,50,707.376241
-12.339718,50,707.741444
-8.066383,50,708.116541
-8.203757,50,708.516594
-7.441139,50,708.913365
-2.587859,50,709.321928
-5.758433,50,709.728394
-8.370958,50,710.155219
-26.273737,50,710.528702
-11.900457,50,710.889905
-19.538767,50,711.266755
-9.45439,50,735.456052
-17.718377,50,735.660401
-11.651954,50,735.876068
-14.064687,50,736.104937
-8.296203,50,736.325541
-6.934393,50,736.533372
-6.695157,50,736.760348
-5.954669,50,736.98764
-0.216562,50,737.224122
-9.24203,50,737.447124
-21.496777,50,737.672749
-7.295413,50,737.913279
-23.770971,50,738.140729
-7.393954,50,738.366014
-6.159746,50,738.591558
-5.947296,50,738.814893
-8.49674,50,739.037651
-20.243452,50,739.276217
-3.526498,50,739.507936
-4.449115,50,739.739323
-3.601749,50,739.972629
-20.577892,50,740.199735
-5.269867,50,740.421131
-10.524178,50,740.643785
-12.091781,50,740.871762
-8.267533,50,741.093586
-9.263209,50,741.320415
-4.962378,50,741.580964
-15.528214,50,741.961972
-13.008856,50,742.35248
-2.316045,50,742.718793
-5.85762,50,743.103251
-8.726909,50,743.48849
-3.734753,50,743.868256
-7.391638,50,744.238174
-5.415476,50,744.622213
-12.669412,50,744.998313
-15.507586,50,745.371107
-7.042769,50,745.738078
-19.697238,50,746.123468
-10.243978,50,746.486997
-16.846034,50,771.326289
-7.60904,50,771.529972
-14.245912,50,771.737668
-17.116701,50,771.947081
-3.284283,50,772.152872
-21.109872,50,772.369951
-8.229859,50,772.600577
-15.407948,50,772.828662
-7.018424,50,773.047889
-9.677441,50,773.286397
-4.713871,50,773.510362
-24.241112,50,773.728501
-16.070396,50,773.948637
-14.170894,50,774.16683
-6.103662,50,774.386391
-1.837814,50,774.612747
-6.834025,50,774.842769
-10.256584,50,775.070052
-10.469751,50,775.295535
-4.601094,50,775.528244
-3.732411,50,775.75782
-7.634019,50,775.980823
-26.958377,50,776.201572
-14.94182,50,776.422833
-4.842526,50,776.647779
-12.189138,50,776.863892
-2.040304,50,777.089696
-8.845039,50,777.382379
-17.767356,50,777.772939
-11.978378,50,778.151617
-11.60368,50,778.533546
-15.301895,50,778.900209
-6.464833,50,779.283571
-5.271206,50,779.64773
-17.003114,50,780.017542
-25.772451,50,780.407095
-6.183508,50,780.788712
-16.499765,50,781.167782
-19.519494,50,781.563246
-6.563094,50,781.925643
-2.116885,50,782.303957
-13.3099,50,807.389657
-8.549214,50,807.589923
-22.600368,50,807.797923
-13.189363,50,808.00315
-20.078692,50,808.210618
-2.867515,50,808.422305
-16.899187,50,808.644849
-12.993614,50,808.878787
-9.530612,50,809.107538
-22.132005,50,809.329202
-5.088617,50,809.547851
-12.250499,50,809.769971
-11.400872,50,809.992929
-10.71385,50,810.211708
-17.95968,50,810.435493
-23.043053,50,810.66274
-9.365598,50,810.89681
-8.171698,50,811.117234
-12.505534,50,811.340789
-4.401117,50,811.561582
-11.449011,50,811.779482
-9.577703,50,812.010825
-4.048895,50,812.233991
-13.834618,50,812.459858
-10.952813,50,812.68505
-9.384466,50,812.91117
-12.147068,50,813.136751
-30.729412,50,813.433114
-23.087946,50,813.799305
-9.551903,50,814.162878
-13.705359,50,814.538899
-4.376782,50,814.941196
-11.165402,50,815.331691
-5.120493,50,815.708611
-6.517417,50,816.087126
-4.370473,50,816.456583
-7.046151,50,816.854735
-4.486684,50,817.233718
-15.903159,50,817.604503
-4.386402,50,818.134663
-14.293421,50,818.75335
-7.833779,50,843.177132
-4.685132,50,843.378919
-9.656945,50,843.584233
-8.189107,50,843.799442
-6.064669,50,844.001934
-7.893562,50,844.207221
-6.128546,50,844.421777
-9.170726,50,844.642299
-4.892548,50,844.868304
-6.200577,50,845.10083
-14.902747,50,845.317682
-3.83928,50,845.547489
-16.419959,50,845.765541
-8.411455,50,845.989228
-6.615352,50,846.204422
-18.085275,50,846.415096
-10.503761,50,846.635146
-12.388569,50,846.850256
-12.150427,50,847.07812
-12.271833,50,847.3064
-13.245868,50,847.538452
-6.257303,50,847.758209
-8.211894,50,847.982406
-14.284599,50,848.205696
-8.899115,50,848.44001
-12.429006,50,848.673357
-9.810809,50,848.903566
-13.118483,50,849.126809
-1.57541,50,849.479577
-7.521025,50,849.851737
-6.58342,50,850.241858
-13.169964,50,851.026071
-7.05093,50,851.883344
-11.111731,50,852.733612
-13.43713,50,853.625671
-17.961288,50,854.48977
-11.588455,50,854.913736
-12.927306,50,855.26248
-8.183657,50,855.619877
-10.810426,50,855.969893
-6.031632,50,856.325741
-10.116815,50,878.993258
-16.207666,50,879.207344
-15.221713,50,879.410022
-9.08327,50,879.613467
-8.728557,50,879.845594
-7.285754,50,880.080154
-7.537745,50,880.332775
-11.295123,50,880.575301
-12.110403,50,880.808536
-5.715133,50,881.035124
-9.686345,50,881.276089
-5.291561,50,881.516137
-8.020379,50,881.780418
-12.230202,50,882.026395
-18.156933,50,882.245483
-8.036395,50,882.467131
-4.870673,50,882.692369
-20.882253,50,882.912971
-12.17996,50,883.160601
-1.966823,50,883.620529
-11.45851,50,884.117439
-13.564145,50,884.597465
-12.113029,50,885.091304
-5.323905,50,885.559892
-7.483486,50,886.138765
-8.345971,50,886.699205
-4.30466,50,887.225632
-1.982455,50,887.622911
-20.694874,50,887.852554
-9.874025,50,888.143049
-5.345333,50,888.489442
-6.962672,50,888.847778
-16.046467,50,889.203386
-8.819313,50,889.543979
-13.829992,50,889.895801
-9.128006,50,890.263596
-9.812581,50,890.657471
-10.046812,50,891.029797
-13.002629,50,891.417456
-4.599218,50,891.790985
-5.704144,50,892.162335
-4.16603,50,915.225172
-4.189506,50,915.435363
-4.366182,50,915.646143
-9.889225,50,915.856485
-4.256168,50,916.070423
-14.74746,50,916.275131
-5.383461,50,916.490725
-16.476211,50,916.90836
-15.722727,50,917.393088
-8.728147,50,917.88272
-11.963914,50,918.362146
-5.608556,50,918.878507
-24.365629,50,919.172733
-3.677547,50,919.399611
-14.20958,50,919.62341
-7.464181,50,919.904524
-3.311828,50,920.425807
-8.096084,50,920.917521
-12.071787,50,921.421514
-14.46058,50,921.838772
-10.182871,50,922.064886
-2.713125,50,922.283179
-16.189909,50,922.497554
-3.937701,50,922.722371
-10.028829,50,922.943648
-7.909026,50,923.164815
-5.014343,50,923.389029
-2.415693,50,923.617021
-6.283206,50,923.86733
-14.72537,50,924.188982
-4.232888,50,924.584081
-6.511707,50,924.960738
-9.351317,50,925.330653
-4.142974,50,925.711876
-2.600057,50,926.089861
-8.048975,50,926.474987
-30.528759,50,926.855921
-12.379769,50,927.260429
-8.906079,50,927.635466
-12.398163,50,928.016988
-4.12476,50,928.415184
-31.192573,50,953.064382
-7.027431,50,953.460818
-12.653739,50,953.680534
-11.024584,50,953.892793
-3.289317,50,954.102114
-15.707782,50,954.439667
-13.149755,50,954.943049
-3.842732,50,955.440208
-14.233561,50,955.924006
-15.035839,50,956.169488
-3.946149,50,956.392008
-7.556493,50,956.620494
-5.746098,50,956.852557
-1.814316,50,957.10374
-24.528812,50,957.341627
-10.740315,50,957.569816
-17.172709,50,957.791468
-10.838859,50,958.01171
-3.199883,50,958.26453
-5.168087,50,958.521825
-17.07311,50,958.754084
-13.188174,50,958.984692
-14.310711,50,959.208986
-7.677856,50,959.434276
-7.903074,50,959.681108
-15.725259,50,959.908531
-1.929449,50,960.156566
-21.454171,50,960.383584
-4.896603,50,960.627855
-2.305842,50,960.947721
-10.828249,50,961.354539
-8.861932,50,961.773972
-24.183817,50,962.186153
-12.637269,50,962.562531
-11.64925,50,962.973712
-4.534894,50,963.397732
-16.132649,50,963.806183
-12.524388,50,964.227697
-9.824049,50,964.634846
-20.247315,50,965.043183
-7.75565,50,965.435199
-5.645858,50,989.78134
-17.821525,50,989.985893
-20.926269,50,990.18917
-7.95882,50,990.392063
-4.028573,50,990.59983
-4.365489,50,990.815108
-8.477412,50,991.016066
-13.255422,50,991.221204
-3.103126,50,991.46085
-5.86483,50,991.721081
-16.458453,50,991.983892
-13.661655,50,992.231062
-9.007548,50,992.492435
-6.74426,50,992.729252
-12.073955,50,992.953937
-23.241422,50,993.176752
-6.403661,50,993.397383
-2.90485,50,993.638842
-22.56376,50,993.874576
-12.801789,50,994.120767
-10.17823,50,994.371673
-2.286592,50,994.618959
-14.658911,50,994.85366
-8.144776,50,995.085447
-4.441202,50,995.352218
-12.130755,50,995.588907
